DATEADDED,ID
2023-09-11T14:27:20.153Z,5618844
2023-09-11T14:27:15.1Z,5805842
2023-09-11T14:24:41.04Z,5804278
2023-09-11T14:24:05.167Z,5829742
2023-09-11T14:22:52.107Z,5965347
2023-09-11T14:22:15.307Z,5620974
2023-09-11T14:18:15.643Z,5965338
2023-09-11T14:17:42.707Z,5965343
2023-09-11T14:17:07.943Z,5777369
2023-09-11T14:16:35.827Z,5965336
2023-09-11T14:14:26.7Z,5965346
2023-09-11T14:14:12.333Z,5724902
2023-09-11T14:14:04.243Z,5949312
2023-09-11T14:13:54.613Z,5965342
2023-09-11T14:13:22.993Z,5965345
2023-09-11T14:13:12.75Z,5611039
2023-09-11T14:12:42.387Z,5965341
2023-09-11T14:12:13.87Z,5137416
2023-09-11T14:10:48.48Z,5715812
2023-09-11T14:07:08.667Z,5121937
2023-09-11T14:06:27.823Z,5251033
2023-09-11T14:04:57.01Z,5714085
2023-09-11T14:00:57.4Z,5596831
2023-09-11T13:59:09.333Z,5641643
2023-09-11T13:57:23.24Z,5965333
2023-09-11T13:55:37.46Z,5965324
2023-09-11T13:55:33.83Z,5965322
2023-09-11T13:50:57.103Z,5639146
2023-09-11T13:50:04.847Z,5953858
2023-09-11T13:49:21Z,5965331
2023-09-11T13:48:29.667Z,5681155
2023-09-11T13:47:48.76Z,5120355
2023-09-11T13:47:12.98Z,5641892
2023-09-11T13:43:29.437Z,5710704
2023-09-11T13:42:07.043Z,5965323
2023-09-11T13:30:05.007Z,5636480
2023-09-11T13:24:22.37Z,5285696
2023-09-11T13:22:49.577Z,5964749
2023-09-11T13:21:06.927Z,5736098
2023-09-11T13:21:02.457Z,5882149
2023-09-11T13:19:10.843Z,5891425
2023-09-11T13:18:46.87Z,5896847
2023-09-11T13:18:34.713Z,5965311
2023-09-11T13:18:27.98Z,5267401
2023-09-11T13:14:26.697Z,5645750
2023-09-11T13:09:36.097Z,5877627
2023-09-11T13:05:48.09Z,5965018
2023-09-11T13:05:41.147Z,5965306
2023-09-11T13:04:00.68Z,5960643
2023-09-11T13:00:03.41Z,5965220
2023-09-11T12:59:26.05Z,5965210
2023-09-11T12:54:14.333Z,5965299
2023-09-11T12:49:52.153Z,5618728
2023-09-11T12:29:03.007Z,5817392
